ID,item,probability,gamma_true,delta_true,gamma_obs,delta_obs,w_prob
17,1,0.27,0.24,0.77,0.2693435046246833,1.276765108707381,0.49410889513260164
17,1,0.28,0.24,0.77,0.1663656760217167,0.8118954975991195,0.4096264951354934
17,1,0.29000000000000004,0.24,0.77,-0.6787884694227004,-0.3046370576902028,-1.2697264936827388
17,1,0.3,0.24,0.77,-0.19002996045540274,1.2333894907227259,0.5916469673914001
17,1,0.31,0.24,0.77,0.1799838917791779,0.8503053909298837,0.42405028879541534
17,1,0.32,0.24,0.77,-0.662592144546003,0.2896314193488064,0.32306912415078176
17,1,0.33,0.24,0.77,-0.4802335080458094,0.8984364767894256,0.557986642145923
17,1,0.34,0.24,0.77,-0.11991344048113747,-0.133140689666014,-0.1684467311901735
17,1,0.35000000000000003,0.24,0.77,-0.020390415400678263,0.6857870227942522,0.40985479091384996
17,1,0.36000000000000004,0.24,0.77,0.11876370541117665,0.7856837345120128,0.4232286545573802
17,1,0.37,0.24,0.77,-0.14412882061862295,-0.10559648662425236,-0.12868769611924136
17,1,0.38,0.24,0.77,0.9290215475595645,0.2146039808817301,0.1198594558747291
17,1,0.39,0.24,0.77,-0.15574125884359236,0.38617626891538975,0.2928056609937753
17,1,0.4,0.24,0.77,-0.42085390888516616,0.5285698562938306,0.3853410610135626
17,1,0.41000000000000003,0.24,0.77,-0.03610997304092213,0.43395049627964993,0.3054067271823842
17,1,0.42000000000000004,0.24,0.77,0.37591264151891085,-0.6016255275788788,-1.1407881488088771
17,1,0.43,0.24,0.77,-0.12136066299250783,-1.0933747490935497,8.609114932581528
17,1,0.44,0.24,0.77,-0.4798899977127006,0.22786295204851703,0.20370778871688613
17,1,0.45,0.24,0.77,0.18979773752235268,0.6376416268391786,0.38034934249079283
17,1,0.46,0.24,0.77,-0.19012828743365084,-1.5368984430464616,2.7109420876348027
17,1,0.47000000000000003,0.24,0.77,-0.008622498061493261,0.7063783514977855,0.414214838172671
17,1,0.48000000000000004,0.24,0.77,0.4991459166798456,-1.1916818079756082,7.896117946406749
17,1,0.49,0.24,0.77,-0.18325246760473068,1.7805257803546461,0.6420423948758075
17,1,0.5,0.24,0.77,0.3183359733187312,1.3757618146116362,0.5790823836591257
17,1,0.51,0.24,0.77,-0.22377796654737198,-0.5174445908584538,-1.0526839333171876
17,1,0.52,0.24,0.77,-0.33195492572374496,0.07485853823546201,0.06794294799779227
17,1,0.53,0.24,0.77,0.4171030142678945,1.4634696298762928,0.606093962384729
17,1,0.54,0.24,0.77,-0.26294721127140264,1.7764911666985372,0.6300609996648489
17,1,0.55,0.24,0.77,-0.2931550626834316,0.29381364375391716,0.2169317264373583
17,1,0.56,0.24,0.77,-0.2765533801824351,1.0086113434646746,0.485474162510975
17,1,0.5700000000000001,0.24,0.77,-0.29826188151778976,0.2711102502126264,0.19952030303429139
17,1,0.5800000000000001,0.24,0.77,-0.13295461982093704,-2.1840150610730773,1.9155225517474386
17,1,0.59,0.24,0.77,0.18066005883102026,0.04276495583957446,0.04367665666644551
17,1,0.6,0.24,0.77,-0.17387193088546343,0.33170424954133143,0.23613082860268408
17,1,0.61,0.24,0.77,0.20889803139106478,-1.0025344197886605,10.927500911537742
17,1,0.62,0.24,0.77,0.308465953155274,-0.262254295517803,-0.438856378188958
17,1,0.63,0.24,0.77,0.7098098647655298,-0.27856897505657263,-0.6847520953097079
17,1,0.64,0.24,0.77,-0.24275173120516144,1.2310978768239007,0.5170523120076939
17,1,0.65,0.24,0.77,-0.5484953548531984,1.1441130196637785,0.4489508850216901
17,1,0.66,0.24,0.77,-0.054423514462163564,0.8796754378327366,0.45901688727033235
17,1,0.67,0.24,0.77,-0.02122036690501694,0.40519862668257317,0.2852828261762394
17,1,0.68,0.24,0.77,0.3122598756158747,0.591513390082583,0.4280777374012731
17,1,0.6900000000000001,0.24,0.77,-0.46926056641021247,-0.7763144273760952,-1.1427263115019168
17,1,0.7000000000000001,0.24,0.77,-0.03191725713119159,-0.1412726915847548,-0.15942484883720598
17,1,0.7100000000000001,0.24,0.77,-0.29876350462943324,1.4431836999060499,0.5248154694206835
17,1,0.72,0.24,0.77,-0.10270583714359592,-0.7663823545858698,-2.284435883029312
17,1,0.73,0.24,0.77,0.07128870451082608,-2.3499074621662035,1.6567809000040532
17,1,0.74,0.24,0.77,-0.3039115517317136,-1.0141114995346037,-2.8161746063479356
17,1,0.75,0.24,0.77,-0.5725131907495167,0.5676439226598791,0.23232468480305668
17,1,0.76,0.24,0.77,-0.16523797029384651,0.7174756065309602,0.37227186664175355
17,1,0.77,0.24,0.77,-0.07557497505968767,-0.3754051202783132,-0.5212422819148528
17,1,0.78,0.24,0.77,-0.36547276778083404,-0.351117137545476,-0.28383933978422354
17,1,0.79,0.24,0.77,-0.27422858642153447,-0.9259638917114262,-1.8079937131651087
17,1,0.8,0.24,0.77,-0.41829817169325617,-0.5979688027683874,-0.5033987237764684
17,1,0.81,0.24,0.77,-0.25503710660699414,-0.297600200355401,-0.2588156053279325
17,1,0.8200000000000001,0.24,0.77,0.47832074940633257,0.07758102850504317,0.13810348780718856
17,1,0.8300000000000001,0.24,0.77,-0.41502532058536634,-2.6806852059529964,3.576092828332748
17,1,0.8400000000000001,0.24,0.77,-0.1377742962959912,0.9288855162635251,0.42501219055994394
17,1,0.85,0.24,0.77,-0.6118687612219903,0.9626868192799883,0.24985695654253462
17,1,0.86,0.24,0.77,-0.3656868759232424,1.349560619424531,0.40997985781241225
17,1,0.87,0.24,0.77,-0.9286325217598099,-1.75706628120072,-0.42999872037541037
17,1,0.88,0.24,0.77,-0.5120768851267286,-0.7038695359241772,-0.3400180352889963
17,1,0.89,0.24,0.77,-0.4674566226635716,0.679338840573589,0.20359647630925784
17,1,0.9,0.24,0.77,1.114998302541744,0.6533427680168448,0.8833195783042613
17,1,0.91,0.24,0.77,-0.18378302749918765,1.1214993392510784,0.42298285202108815
17,1,0.92,0.24,0.77,0.2071842740552184,0.4658447403463919,0.4358832065465513
17,1,0.93,0.24,0.77,-0.010165044039573884,1.0572324609448485,0.5073396719441435
17,1,0.9400000000000001,0.24,0.77,-0.004539726723670784,0.999997382456234,0.4968765816445707
17,1,0.9500000000000001,0.24,0.77,-0.2983436564194787,-2.3031595962170646,-22.142060246797712
17,1,0.9600000000000001,0.24,0.77,0.45408292632421493,0.019544213286693923,0.07642260671484427
17,1,0.97,0.24,0.77,0.4359665411312293,0.28373802456525216,0.5635934283456839
17,1,0.98,0.24,0.77,-0.238321244531859,1.8826086627976863,0.42681813324263834
17,1,0.99,0.24,0.77,0.20469888703336153,0.44405898977801905,0.5321600534553466
17,1,1,0.24,0.77,0.01193836998942549,-0.5329192404194054,1
18,1,0.01,0.24,0.77,0.8863248826952491,1.9139712798206532,0.03156633527026411
18,1,0.02,0.24,0.77,1.0608738899057415,1.8036857608192975,0.028225489981717745
18,1,0.03,0.24,0.77,0.020007147684483695,2.0013531411557555,0.6511905918301827
18,1,0.04,0.24,0.77,0.8816569198119119,-0.9328179860528851,-0.0600115313444349
18,1,0.05,0.24,0.77,0.3312268580919283,0.3217310425071471,0.1081945868442535
18,1,0.060000000000000005,0.24,0.77,0.16672354955644333,1.5380114269682112,0.4929366116000417
18,1,0.06999999999999999,0.24,0.77,0.005830691664587523,3.4546590035534406,0.7728793474942425
18,1,0.08,0.24,0.77,-0.1679865695596874,3.160509713513336,0.8264989243145734
18,1,0.09,0.24,0.77,-0.09533290231612432,2.7201293095606855,0.7722825636716515
18,1,0.09999999999999999,0.24,0.77,0.286897800766378,1.2379307010372316,0.3972497626568913
18,1,0.11,0.24,0.77,1.116993426379862,-0.5762860722331797,-0.05906550293656548
18,1,0.12,0.24,0.77,-0.2986820609167481,0.6938931058495281,0.5571653961619671
18,1,0.13,0.24,0.77,0.45268334049388625,2.262255850035533,0.4889593242079283
18,1,0.14,0.24,0.77,-0.04593672907582208,1.6817645386633608,0.6463953988851721
18,1,0.15000000000000002,0.24,0.77,0.09007424811652141,1.5444725323642277,0.5691636206278701
18,1,0.16,0.24,0.77,-0.3060779273379648,0.05654430609567895,0.08586642941705587
18,1,0.17,0.24,0.77,0.15205130485013701,3.4276431249346695,0.7292412081201406
18,1,0.18000000000000002,0.24,0.77,0.4896333090343189,1.823827288362409,0.4646796672161456
18,1,0.19,0.24,0.77,-0.266125871224588,1.3476757887612134,0.6646903125912453
18,1,0.2,0.24,0.77,0.28644348804474523,-0.06025666974310617,-0.042219000546869986
18,1,0.21000000000000002,0.24,0.77,-0.35381512650130054,0.2988186918770539,0.323192314265102
18,1,0.22,0.24,0.77,0.12477968386816055,2.0739721316072814,0.6391175749122762
18,1,0.23,0.24,0.77,0.5652400361808928,0.8135198345702291,0.2912396809087299
18,1,0.24000000000000002,0.24,0.77,0.6842647031216346,1.5314216328561188,0.4103444976763493
18,1,0.25,0.24,0.77,-0.10947452130964688,1.0801979820942211,0.5491939352313034
18,1,0.26,0.24,0.77,0.09390117842927577,0.7040998051638269,0.389585984435552
18,1,0.27,0.24,0.77,0.3255281045364796,2.4447646807179213,0.6388026942313985
18,1,0.28,0.24,0.77,-0.03341310548014603,-0.1701506403606179,-0.2130118915797769
18,1,0.29000000000000004,0.24,0.77,-0.04808070383966989,1.4014486303636096,0.5940074695636665
18,1,0.3,0.24,0.77,0.016988484603267406,2.0688609514322907,0.6709762675199087
18,1,0.31,0.24,0.77,0.48492601904562405,1.4362008276407403,0.4935010275301975
18,1,0.32,0.24,0.77,0.6626867970693118,1.4165550725308316,0.46225029711591265
18,1,0.33,0.24,0.77,0.5640442675433494,1.8195240960873396,0.5496179700563684
18,1,0.34,0.24,0.77,-0.14284802715866315,1.9988600366966942,0.6872571636248069
18,1,0.35000000000000003,0.24,0.77,0.4347247275561792,-1.0974951621980193,-5.1938640789735615
18,1,0.36000000000000004,0.24,0.77,0.14752531968447988,1.0645095264816347,0.49440857688646284
18,1,0.37,0.24,0.77,0.3285535684600011,0.29874954106013374,0.200525783891988
18,1,0.38,0.24,0.77,0.40114064173896424,0.5871190736591635,0.3254349938474275
18,1,0.39,0.24,0.77,-0.3785235007808887,0.0858147546461947,0.0922684740545977
18,1,0.4,0.24,0.77,0.19529350649296331,0.7852400829990157,0.42044412790824404
18,1,0.41000000000000003,0.24,0.77,0.6368855537381526,2.645817119649396,0.6772528864806727
18,1,0.42000000000000004,0.24,0.77,0.15161332708163403,0.2904804248365367,0.21667386416508688
18,1,0.43,0.24,0.77,0.03625262545214242,0.4478120999658277,0.3071240165235653
18,1,0.44,0.24,0.77,0.32436636210168884,2.676923745601462,0.7122718255046931
18,1,0.45,0.24,0.77,-0.003070386083114801,2.6216994964506295,0.7240096673986813
18,1,0.46,0.24,0.77,0.6830824746213208,0.6136381982842449,0.354829545376123
18,1,0.47000000000000003,0.24,0.77,-0.48778841086049174,1.4102379543089651,0.5992553728983051
18,1,0.48000000000000004,0.24,0.77,-0.6380212839193724,2.3395123860420752,0.7111573170467576
18,1,0.49,0.24,0.77,0.05546901581102867,0.6157760912107736,0.38057911010912354
18,1,0.5,0.24,0.77,1.0681637784013807,1.286418949082564,0.5626348354043975
18,1,0.51,0.24,0.77,0.4357885873332371,2.9799516208204815,0.7520062207518825
18,1,0.52,0.24,0.77,0.211506115289459,1.1062542002044276,0.5294432055762082
18,1,0.53,0.24,0.77,0.9597093043426738,2.0182377712462847,0.6937114265563731
18,1,0.54,0.24,0.77,-0.06096426982785602,1.0664789197369147,0.5136434423806091
18,1,0.55,0.24,0.77,0.012330657223782931,1.9059235457705757,0.6564335875029735
18,1,0.56,0.24,0.77,0.1709489344409348,0.17136169469036333,0.15151697855628563
18,1,0.5700000000000001,0.24,0.77,-0.07896898345772771,0.4472572413593623,0.3043054219537398
18,1,0.5800000000000001,0.24,0.77,0.4392714512271376,-1.388725104899351,2.6659218583705755
18,1,0.59,0.24,0.77,0.8540964985510717,-0.24413452965733806,-0.4995787280387629
18,1,0.6,0.24,0.77,-0.04169503432504418,2.7253045974822396,0.7282326732050701
18,1,0.61,0.24,0.77,-0.18224600033543417,2.1145066178179537,0.6608984652115717
18,1,0.62,0.24,0.77,0.00728703777048223,0.24901130658097737,0.1999367662086276
18,1,0.63,0.24,0.77,0.4287250362924707,0.760764115325909,0.48868761501313956
18,1,0.64,0.24,0.77,0.0037158607577141567,1.0658424109566311,0.5164699032695109
18,1,0.65,0.24,0.77,0.7448340339871622,1.1188427665748195,0.6395418911256628
18,1,0.66,0.24,0.77,0.3503855757363691,0.9930696822041536,0.5561260329203187
18,1,0.67,0.24,0.77,0.08359663753934704,0.6146622249557665,0.39472812507210586
18,1,0.68,0.24,0.77,0.11073287716492093,1.5163564527210973,0.6224070901255759
18,1,0.6900000000000001,0.24,0.77,0.3882099597078786,1.409736783541667,0.6579151778956179
18,1,0.7000000000000001,0.24,0.77,0.08221534622140994,1.5284335393084654,0.6210257456997388
18,1,0.7100000000000001,0.24,0.77,0.7163386148786645,2.8792409571307864,0.8453942647082919
18,1,0.72,0.24,0.77,-0.4824891815384137,1.2561902195150716,0.4433421389732207
18,1,0.73,0.24,0.77,0.5915116719862437,1.6122216598803316,0.743824812452339
18,1,0.74,0.24,0.77,0.6560309568430629,1.975281157923741,0.7968785971858671
18,1,0.75,0.24,0.77,0.2423964759155062,0.21545217969839636,0.21947703658105686
18,1,0.76,0.24,0.77,-0.19637868025158214,0.693087713967672,0.35595589035125763
18,1,0.77,0.24,0.77,-0.1588397092182238,1.1200370494844711,0.48036858808402205
18,1,0.78,0.24,0.77,0.12993513548923044,1.3138216962882578,0.6076380763693874
18,1,0.79,0.24,0.77,-0.02446956566509878,1.7491671252207655,0.6287176388729003
18,1,0.8,0.24,0.77,0.37599795738064673,1.587204642975033,0.7277463167691572
18,1,0.81,0.24,0.77,0.2767220273797917,0.5734064031456061,0.4613495606874547
18,1,0.8200000000000001,0.24,0.77,0.1573092661733372,0.5345977130858145,0.40426983874683403
18,1,0.8300000000000001,0.24,0.77,0.23294541600449103,0.7935423135836928,0.5344742614456733
18,1,0.8400000000000001,0.24,0.77,0.31901913515791414,1.1241629133635704,0.6561186978715072
18,1,0.85,0.24,0.77,0.1776545366472785,0.9333597502786911,0.5595153041991867
18,1,0.86,0.24,0.77,0.5082096954923899,1.832045540001803,0.8217107308259732
18,1,0.87,0.24,0.77,0.1159692181352811,1.8250211467419113,0.6946701106594951
18,1,0.88,0.24,0.77,0.2925884198703158,0.3770595678898614,0.4031420641336034
18,1,0.89,0.24,0.77,0.6692847539049258,-0.600975332330379,1.6966832313055698
18,1,0.9,0.24,0.77,0.18895969385958938,3.3791525147057495,0.836554466767013
18,1,0.91,0.24,0.77,-0.2511995142604748,1.57863340539457,0.468884154179588
18,1,0.92,0.24,0.77,0.5664769259163531,1.9568432945386849,0.8864383633694073
18,1,0.93,0.24,0.77,1.0220941434965451,0.3196901128825884,0.8180865152775086
18,1,0.9400000000000001,0.24,0.77,0.7037552250960081,0.6424875550370225,0.8166778201528316
18,1,0.9500000000000001,0.24,0.77,0.7284778443604801,1.2922267672009233,0.916928321146713
18,1,0.9600000000000001,0.24,0.77,0.635598356727989,-0.07814854288573492,-1.433616760610149
18,1,0.97,0.24,0.77,-0.040637705748111735,1.2407169750340272,0.518598600621189
18,1,0.98,0.24,0.77,0.22603476781931636,-0.5227910544805747,4.846124613810243
18,1,0.99,0.24,0.77,0.31651876651106253,1.028321793195066,0.8149302602069637
18,1,1,0.24,0.77,0.1084510788782366,1.200526112682662,1
19,1,0.01,0.24,0.77,0.4589973286748307,-0.2334231084401217,-0.029149498790348952
19,1,0.02,0.24,0.77,1.154223118318528,0.6990658674211758,0.007767267415533585
19,1,0.03,0.24,0.77,-0.16840572230230422,0.7988677525234125,0.5892425604704459
19,1,0.04,0.24,0.77,0.7276720666837622,1.9716010381348208,0.16331933545681895
19,1,0.05,0.24,0.77,0.7843955660564005,1.128423340601044,0.1007622666115786
19,1,0.060000000000000005,0.24,0.77,0.6553320152892654,2.8961794545472985,0.3230529658751352
19,1,0.06999999999999999,0.24,0.77,1.1070388400331275,1.4237695859546753,0.07514220686850055
19,1,0.08,0.24,0.77,0.8008352769758283,0.2534537406104773,0.034606588353555394
19,1,0.09,0.24,0.77,0.4500838087128975,1.407794038454679,0.33196619139256617
19,1,0.09999999999999999,0.24,0.77,0.4939453498252104,0.3888719344131343,0.11610800218302879
19,1,0.11,0.24,0.77,0.1986025175467438,1.1899437766887933,0.4399609880939185
19,1,0.12,0.24,0.77,0.7142707908126369,-0.18923023511603776,-0.0477748076595047
19,1,0.13,0.24,0.77,0.6923794184022819,-0.1735912907880186,-0.04882228213714531
19,1,0.14,0.24,0.77,1.2864996506173156,1.152790205711562,0.10036418253086005
19,1,0.15000000000000002,0.24,0.77,0.880969319246,1.3445657570314469,0.22582121953299228
19,1,0.16,0.24,0.77,-0.15770975361826312,1.3880842767884713,0.6432374072140752
19,1,0.17,0.24,0.77,0.4176306104361057,2.2519007704790885,0.5373224897050591
19,1,0.18000000000000002,0.24,0.77,1.207040179400916,1.185394655264356,0.15973292525537602
19,1,0.19,0.24,0.77,0.5089591293276163,1.0280433596214729,0.3295240325434352
19,1,0.2,0.24,0.77,0.5179370231791318,-0.7207458132737199,-0.5420732419353997
19,1,0.21000000000000002,0.24,0.77,1.0469075085858361,1.2040056837707882,0.23122264985778032
19,1,0.22,0.24,0.77,1.1476161847318451,0.5079794543819253,0.10623269891654413
19,1,0.23,0.24,0.77,0.9005278821946583,0.23844268424431558,0.07434781658418978
19,1,0.24000000000000002,0.24,0.77,0.8573117960519889,2.394898866131278,0.4713153471101046
19,1,0.25,0.24,0.77,0.22422333985941617,-0.27282453971455944,-0.2710618466184808
19,1,0.26,0.24,0.77,1.994512628822756,0.03736198126221413,0.004617382910422016
19,1,0.27,0.24,0.77,0.18492698858424195,2.075731928496436,0.6332956113007813
19,1,0.28,0.24,0.77,0.8972626856087599,0.16718430296185782,0.06685162391830922
19,1,0.29000000000000004,0.24,0.77,0.8875445825867102,1.3981489345023437,0.38709398438745274
19,1,0.3,0.24,0.77,0.24430669094321622,2.5762104130872467,0.6768469115138325
19,1,0.31,0.24,0.77,-0.039116393563388474,-1.2598897194278629,4.33394429020493
19,1,0.32,0.24,0.77,0.5576489155676468,-0.09258068655205687,-0.06474633597874307
19,1,0.33,0.24,0.77,0.6604856044487244,2.3328845673590006,0.5937186074282875
19,1,0.34,0.24,0.77,0.6017021881899803,0.9118615297695407,0.3795702447094055
19,1,0.35000000000000003,0.24,0.77,0.42254336896151834,2.5575685925885123,0.6631773960310857
19,1,0.36000000000000004,0.24,0.77,0.668249555540123,0.9015272307323151,0.3803290376017731
19,1,0.37,0.24,0.77,0.7191972286283796,0.6540803759645604,0.30846745017321414
19,1,0.38,0.24,0.77,0.5204015166175568,0.3297622670906881,0.20356746902962647
19,1,0.39,0.24,0.77,0.8187630693768904,0.4604918644136168,0.24200785932403765
19,1,0.4,0.24,0.77,0.7392547757486281,0.5689168849281369,0.2965537585605607
19,1,0.41000000000000003,0.24,0.77,0.763096840891928,0.9896216960336612,0.4284511165872616
19,1,0.42000000000000004,0.24,0.77,0.73082145126570075,0.420447484786032,0.24930443550146164
19,1,0.43,0.24,0.77,-0.03272541533475637,0.5887554815565704,0.3727305017007035
19,1,0.44,0.24,0.77,-0.27252447891575915,2.0915351444845944,0.690748489013164
19,1,0.45,0.24,0.77,-0.02305305256951906,1.6041261941172271,0.6170877191693934
19,1,0.46,0.24,0.77,0.5245217768256527,2.615659813492287,0.7062858802725493
19,1,0.47000000000000003,0.24,0.77,0.4459871250643108,1.5470917290208752,0.5945468162852724
19,1,0.48000000000000004,0.24,0.77,0.7672416333294263,0.687742850125028,0.392753557840285
19,1,0.49,0.24,0.77,0.09359450368376115,0.1432588467386644,0.12489762832058703
19,1,0.5,0.24,0.77,0.3992614270815661,1.479200570315531,0.5966441715231097
19,1,0.51,0.24,0.77,0.07446404122083805,2.3448904847178853,0.7016605186418554
19,1,0.52,0.24,0.77,0.3470859470587315,2.34762583557665,0.7070679775465659
19,1,0.53,0.24,0.77,0.5655554025063813,-0.4636651463029857,-0.9851723988396914
19,1,0.54,0.24,0.77,0.3684880603803545,-0.5589452545579294,-1.456793012298998
19,1,0.55,0.24,0.77,0.31805098017219957,1.9962725532251406,0.6802900841094465
19,1,0.56,0.24,0.77,0.4116634735454695,1.6541744383689618,0.6462462710549826
19,1,0.5700000000000001,0.24,0.77,0.20017769591860818,1.083717072773355,0.5341510390564911
19,1,0.5800000000000001,0.24,0.77,0.46457151693818777,2.69403373932734,0.7578615277988752
19,1,0.59,0.24,0.77,-0.07419012003078096,2.2492026749222833,0.6864496985260907
19,1,0.6,0.24,0.77,0.5731567542265983,1.3591352219450479,0.6316364647568108
19,1,0.61,0.24,0.77,0.18919989437329665,-0.7461504227437707,-4.320488781527205
19,1,0.62,0.24,0.77,0.6922995195257704,-0.1364423766723284,-0.23683745440882123
19,1,0.63,0.24,0.77,0.11399189667942045,1.559231965100262,0.6236011840677604
19,1,0.64,0.24,0.77,0.08513810528974214,-1.537619527660151,2.6265035119656757
19,1,0.65,0.24,0.77,0.5556336127200544,1.9886894371917863,0.7371939747808387
19,1,0.66,0.24,0.77,0.32587930302978274,2.145280502330494,0.7269939444237314
19,1,0.67,0.24,0.77,0.6501990594626634,1.1109481516486133,0.6377646293307161
19,1,0.68,0.24,0.77,0.8316877220090367,1.3383398964191253,0.7147022633014583
19,1,0.6900000000000001,0.24,0.77,0.5912744530190197,1.9304699094008875,0.755996384541354
19,1,0.7000000000000001,0.24,0.77,0.10544661215139994,1.1719609867629703,0.5616898567203958
19,1,0.7100000000000001,0.24,0.77,1.0945576488853668,2.3367514830870784,0.8616200420913653
19,1,0.72,0.24,0.77,1.0588578032847722,2.161172158105041,0.8545448609851836
19,1,0.73,0.24,0.77,0.7010200163993594,1.5724752943168494,0.7594928944332063
19,1,0.74,0.24,0.77,0.6997515537519344,1.6630456917187257,0.7756630060967833
19,1,0.75,0.24,0.77,0.4363828028200021,1.1438718354714263,0.6488149755047238
19,1,0.76,0.24,0.77,0.3501233332224359,2.9781318885570993,0.8168090377167101
19,1,0.77,0.24,0.77,0.760789855889483,1.8876943174790237,0.8255810179021645
19,1,0.78,0.24,0.77,-0.07943647166145129,1.2499230447334808,0.5305971995078278
19,1,0.79,0.24,0.77,0.558310948173864,-0.9162142143199485,2.0872058764478436
19,1,0.8,0.24,0.77,0.24597466201384438,-0.04235871299696603,-0.06334439698376736
19,1,0.81,0.24,0.77,0.6878580725794727,-0.09808003538199528,-0.36224417742783904
19,1,0.8200000000000001,0.24,0.77,1.0255261421410489,2.589061253592921,0.9245857360833012
19,1,0.8300000000000001,0.24,0.77,-0.25335234657759076,2.0734118286532555,0.5811444136932066
19,1,0.8400000000000001,0.24,0.77,0.6899854054082686,0.03635827933097713,0.10246046412138535
19,1,0.85,0.24,0.77,0.6547253132271807,2.0655423861216544,0.865422789097402
19,1,0.86,0.24,0.77,0.14313975095779286,0.430517755208912,0.35825947085207516
19,1,0.87,0.24,0.77,0.6066513252531927,0.5831891900823342,0.6488471371770308
19,1,0.88,0.24,0.77,0.37234701368462975,1.5049756058494483,0.7596300075521424
19,1,0.89,0.24,0.77,0.6777882131488077,1.3145332973087254,0.8442979709501474
19,1,0.9,0.24,0.77,0.06844436981664298,2.764525821637297,0.7626488077032808
19,1,0.91,0.24,0.77,0.23052780840674275,0.330892044823333,0.3606357410991765
19,1,0.92,0.24,0.77,0.37095458496971917,3.5522495242256587,0.8978518532991141
19,1,0.93,0.24,0.77,0.7387501496749392,1.0998617169130553,0.8814362198403297
19,1,0.9400000000000001,0.24,0.77,0.9526878601424542,0.3598005288612338,0.8318993848354848
19,1,0.9500000000000001,0.24,0.77,0.37672477363499496,1.428770611992762,0.8124574012292171
19,1,0.9600000000000001,0.24,0.77,0.7824092603934752,1.670616292058347,0.9525619882938631
19,1,0.97,0.24,0.77,0.5807165267747822,-0.3978850629893247,1.5011841910352557
19,1,0.98,0.24,0.77,0.3385146692945076,1.5772720384639698,0.8548471130438706
19,1,0.99,0.24,0.77,0.8654232873323471,0.6441600125843012,0.9717200756613983
19,1,1,0.24,0.77,0.288247872830765,-0.3350205835087323,1
20,1,0.01,0.24,0.77,-0.1848082878898306,0.893208335280333,0.6761820359128069
20,1,0.02,0.24,0.77,0.35003703815407416,1.0734103669437678,0.21560910603316574
20,1,0.03,0.24,0.77,0.28623456615772147,-0.011334592883782302,-0.004208386508880932
20,1,0.04,0.24,0.77,0.40603185790994856,1.0652287285670123,0.22667159406215662
20,1,0.05,0.24,0.77,0.8215530339069208,0.17172847439507363,0.01505532884972131
20,1,0.060000000000000005,0.24,0.77,-0.11404377838752955,0.012911083813578306,0.01736342016487877
20,1,0.06999999999999999,0.24,0.77,0.6833354584364159,-0.27492986991603185,-0.049255465188439124
20,1,0.08,0.24,0.77,0.4897968150295974,-1.285886464590229,-0.6360057133160425
20,1,0.09,0.24,0.77,0.7496761775592125,-0.7607226534090809,-0.15508364428584726
20,1,0.09999999999999999,0.24,0.77,0.1659700215195927,-0.1131524773783158,-0.08527638255880023
20,1,0.11,0.24,0.77,0.31549763354662846,-1.1415717094504436,-1.4404817114451591
20,1,0.12,0.24,0.77,0.8007403334796901,1.2176220647836784,0.19805117098126115
20,1,0.13,0.24,0.77,-0.021146268026848325,-0.5071197042298067,-1.1182862330289665
20,1,0.14,0.24,0.77,0.5713663735881613,-0.01717816403343747,-0.00612605364156726
20,1,0.15000000000000002,0.24,0.77,0.5048080890350074,0.9715140255517926,0.28811837567729504
20,1,0.16,0.24,0.77,0.08998989593725809,1.9524401082918814,0.627114130121834
20,1,0.17,0.24,0.77,0.9652505119304131,-0.5982681281809514,-0.14873613419108583
20,1,0.18000000000000002,0.24,0.77,0.11740932373279073,1.2000084997787983,0.5010738250108364
20,1,0.19,0.24,0.77,0.33503677119068354,0.4843347137884767,0.22956204554405174
20,1,0.2,0.24,0.77,0.10465762839460524,1.0313622568200658,0.4714795494548691
20,1,0.21000000000000002,0.24,0.77,0.5612028503936185,0.020514220553174922,0.00965871626574345
20,1,0.22,0.24,0.77,-0.15095523395771726,-0.5733180675414397,-2.268178859648201
20,1,0.23,0.24,0.77,0.9457443862839406,0.2082135095324741,0.062272190610787134
20,1,0.24000000000000002,0.24,0.77,0.1553540083091847,0.5155831207429822,0.301212619308358
20,1,0.25,0.24,0.77,-0.11469891091459539,1.2396165399450683,0.584387686633118
20,1,0.26,0.24,0.77,-0.009810581010556985,-1.120960665871026,8.54587756403994
20,1,0.27,0.24,0.77,0.6103562688788544,-2.2440854930092056,5.4863444412993765
20,1,0.28,0.24,0.77,1.0737912183639031,-0.027273875661878555,-0.00999131745310913
20,1,0.29000000000000004,0.24,0.77,0.3956705739590441,-0.5162494538802815,-0.567993293486681
20,1,0.3,0.24,0.77,0.7260551814566489,-1.2522650450991208,-2.0950213885688136
20,1,0.31,0.24,0.77,1.3732096554169055,1.5086108184820506,0.3345800217196784
20,1,0.32,0.24,0.77,0.07524073815394922,1.3910731759154786,0.5679178808371427
20,1,0.33,0.24,0.77,1.3178844052057386,0.4521726043261025,0.15097205494845692
20,1,0.34,0.24,0.77,1.0306818541171046,-0.571749544778873,-0.40568697024454065
20,1,0.35000000000000003,0.24,0.77,1.0061196465696551,0.5916614494308331,0.24091891229954124
20,1,0.36000000000000004,0.24,0.77,0.9061846098035413,1.8942882710064781,0.5293305500711164
20,1,0.37,0.24,0.77,1.0965054063193893,0.8769003918243288,0.3285080940910697
20,1,0.38,0.24,0.77,1.1953828539041482,1.0665637727622426,0.3726755892019723
20,1,0.39,0.24,0.77,0.8551999413899556,2.442908269591061,0.6249583358446389
