ID,item,probability,gamma_true,delta_true,gamma_obs,delta_obs,w_prob
13,1,0.05,0.26,0.874,0.2587487943992676,1.0265844176507044,0.32395985784024184
13,1,0.060000000000000005,0.26,0.874,0.3807171234028934,1.1308910833026566,0.2840315622303556
13,1,0.06999999999999999,0.26,0.874,0.1381298578666771,0.9010339980165905,0.3866273580700613
13,1,0.08,0.26,0.874,0.20247828945406365,1.1931755136052542,0.4211866443215585
13,1,0.09,0.26,0.874,0.11549849175863997,1.0103550956587106,0.4361211145529397
13,1,0.09999999999999999,0.26,0.874,0.18936226199160353,1.0335347091033615,0.40538263098125443
13,1,0.11,0.26,0.874,0.045982038561484515,1.1529045074414634,0.5115349227734022
13,1,0.12,0.26,0.874,0.11266330196626337,0.9421086669152278,0.4294468325890363
13,1,0.13,0.26,0.874,-0.00132074916763264,1.0165390103228995,0.5047284640694635
13,1,0.14,0.26,0.874,0.2595907327689057,1.1527555498083868,0.41846516031385167
13,1,0.15000000000000002,0.26,0.874,0.062035807997390016,0.9991960139345524,0.47292359223888014
13,1,0.16,0.26,0.874,0.22499484224115107,1.0183073074368696,0.41218232916877684
13,1,0.17,0.26,0.874,-0.024835934440062185,1.1182883796348029,0.537723134106989
13,1,0.18000000000000002,0.26,0.874,0.11348261798539469,1.050735320676737,0.4693911084113868
13,1,0.19,0.26,0.874,0.014976554751489124,1.1015055867609833,0.5187316798932248
13,1,0.2,0.26,0.874,0.18072697640866323,1.1317266499419396,0.46834332322870653
13,1,0.21000000000000002,0.26,0.874,0.09171274576321893,0.9727434751202945,0.4627821113217058
13,1,0.22,0.26,0.874,0.1383782787518786,1.0121384792248869,0.459321275544251
13,1,0.23,0.26,0.874,0.3502179934345889,0.992526819318665,0.3939655005596178
13,1,0.24000000000000002,0.26,0.874,0.18449829760074546,0.8597656170973057,0.41004898680368257
13,1,0.25,0.26,0.874,0.10645050173843984,0.9492381973443526,0.45783951342694296
13,1,0.26,0.26,0.874,-0.024111912849472394,0.91145178930248,0.48313233444356557
13,1,0.27,0.26,0.874,0.0981856962813561,1.0336868221248379,0.48387412977682026
13,1,0.28,0.26,0.874,0.0460911488408734,1.0908069643835163,0.5108449078738433
13,1,0.29000000000000004,0.26,0.874,0.0853870946103357,0.9169434496172632,0.4592993257943595
13,1,0.3,0.26,0.874,0.06986078149081057,1.014319548757891,0.48875817029999746
13,1,0.31,0.26,0.874,-0.0568860010518952,0.950280567518757,0.49862939932999034
13,1,0.32,0.26,0.874,0.049086603910524426,0.8882975831814937,0.461215924143935
13,1,0.33,0.26,0.874,0.10001347000302917,1.0510004428767543,0.4947288123542679
13,1,0.34,0.26,0.874,0.12921301714178765,1.0623380567593979,0.49369182121508143
13,1,0.35000000000000003,0.26,0.874,0.13991859580717195,0.9055530468118267,0.453677091101894
13,1,0.36000000000000004,0.26,0.874,0.13687619420757438,1.0227209681683676,0.48593197325784765
13,1,0.37,0.26,0.874,0.12749977481341002,0.8133420557704958,0.431812243514532
13,1,0.38,0.26,0.874,0.31787014592526935,1.1387300882453928,0.4935755830749581
13,1,0.39,0.26,0.874,0.29034433263086706,1.0234537615136639,0.4733523681413107
13,1,0.4,0.26,0.874,-0.03619306541812761,0.9111449894525031,0.48041547109903865
13,1,0.41000000000000003,0.26,0.874,0.4635659545183185,1.0032522141442968,0.4587253836913019
13,1,0.42000000000000004,0.26,0.874,0.3153800759469553,0.9835497307467713,0.4704386725960118
13,1,0.43,0.26,0.874,0.1236342349935981,1.1710110196809742,0.530716531519269
13,1,0.44,0.26,0.874,0.23622262556394583,1.0769169572311657,0.5042834840325943
13,1,0.45,0.26,0.874,0.2558940671670873,1.05050909146702,0.4994811140015947
13,1,0.46,0.26,0.874,0.2813173704132503,1.0015496838369273,0.4891120493830678
13,1,0.47000000000000003,0.26,0.874,0.13562860047597794,1.1502526486050095,0.530882291244115
13,1,0.48000000000000004,0.26,0.874,0.18737357703476223,1.1840010679878825,0.5383996239534591
13,1,0.49,0.26,0.874,0.17844847789598423,0.9773119541931398,0.4924784996971408
13,1,0.5,0.26,0.874,0.0783737921174817,0.9832285611959534,0.49577168281755357
13,1,0.51,0.26,0.874,0.11543845228284,0.9627469842292733,0.4916641512237477
13,1,0.52,0.26,0.874,0.05725384570191082,1.114747546630161,0.5282724889933395
13,1,0.53,0.26,0.874,0.2851734941746754,0.9943037087393976,0.5071368643067311
13,1,0.54,0.26,0.874,-0.007682131161352107,1.2378502038424608,0.5528380813757693
13,1,0.55,0.26,0.874,0.10843685050688473,1.18198466509217,0.5470987097766098
13,1,0.56,0.26,0.874,0.17084023192031408,0.9575178977211436,0.4994473291630584
13,1,0.5700000000000001,0.26,0.874,0.043184651867178236,1.1079202780788044,0.5286327091960664
13,1,0.5800000000000001,0.26,0.874,0.039714103465630396,0.9738880262660428,0.49658998066699195
13,1,0.59,0.26,0.874,0.09442094944881774,1.0611357836407072,0.5234093194190468
13,1,0.6,0.26,0.874,0.29168951516879726,0.8444853241805982,0.4873132236570904
13,1,0.61,0.26,0.874,0.18279675408309878,1.067511303699823,0.5367081532685896
13,1,0.62,0.26,0.874,0.20919290765042092,1.0236097434149336,0.5313949832274055
13,1,0.63,0.26,0.874,0.24429065106471332,1.1064163659912627,0.5575295651593263
13,1,0.64,0.26,0.874,0.21639945741369265,0.9734258901430133,0.5243743904197836
13,1,0.65,0.26,0.874,0.19435059390837667,0.9184693324703705,0.508815055081985
13,1,0.66,0.26,0.874,0.020664561104604184,0.9308426799541423,0.4855144767779285
13,1,0.67,0.26,0.874,0.20099315516642072,1.050523663274612,0.5477612122281331
13,1,0.68,0.26,0.874,0.3760649154294509,0.9790739011277372,0.5652062618182808
13,1,0.6900000000000001,0.26,0.874,0.039253969300973385,0.9281190829225403,0.489204834363281
13,1,0.7000000000000001,0.26,0.874,0.11964095020403293,1.0125562439252507,0.5284316935903132
13,1,0.7100000000000001,0.26,0.874,0.3611078880317241,1.1047626704881968,0.6041915200973043
13,1,0.72,0.26,0.874,-0.09495115233744644,1.0128088438187752,0.4807719336296605
13,1,0.73,0.26,0.874,0.19274005801223465,1.0064324899523913,0.5493675093077998
13,1,0.74,0.26,0.874,0.2389404463151304,0.8508490702412522,0.5220865355072217
13,1,0.75,0.26,0.874,0.1510694290826048,0.8479468782120166,0.5002573605927451
13,1,0.76,0.26,0.874,0.03555150804865248,1.0172044547263563,0.5145053358294535
13,1,0.77,0.26,0.874,0.07160422727632845,0.9536289691781573,0.50975865706678
13,1,0.78,0.26,0.874,0.24849062707712474,1.0022132486312998,0.578523960432198
13,1,0.79,0.26,0.874,0.14597016473279803,0.9569276585005397,0.5372737460429436
13,1,0.8,0.26,0.874,0.08516214140326213,0.852011775549044,0.48947777004377757
13,1,0.81,0.26,0.874,0.303010464193438,1.1352714254569771,0.6378951275265972
13,1,0.8200000000000001,0.26,0.874,0.1308807635463036,0.8202514268220252,0.5000790873903661
13,1,0.8300000000000001,0.26,0.874,0.1281057860947946,0.7967148980791088,0.49396770371116633
13,1,0.8400000000000001,0.26,0.874,0.20751623756672746,0.9229170487150764,0.5655931169489025
13,1,0.85,0.26,0.874,0.4225159174843828,1.0324197286170322,0.6823953592959214
13,1,0.86,0.26,0.874,0.2413432282571759,0.9456853246563393,0.5944186834118298
13,1,0.87,0.26,0.874,0.10749456235492183,0.9163925553315289,0.5292247205733125
13,1,0.88,0.26,0.874,0.12731528809732123,0.9913386608480936,0.5609375085516665
13,1,0.89,0.26,0.874,0.2742298695429273,1.0629685402955364,0.6534885529261643
13,1,0.9,0.26,0.874,0.1452170746762846,0.8576921594972322,0.5412968320084673
13,1,0.91,0.26,0.874,0.07238369652004477,1.0443172851050928,0.5525138231397041
13,1,0.92,0.26,0.874,0.21824337377311342,1.0447026322091968,0.6403211596657883
13,1,0.93,0.26,0.874,0.2975485659161609,0.9635798039338556,0.675368053269693
13,1,0.9400000000000001,0.26,0.874,0.12159404708430077,0.80554411113909,0.5295487775692216
13,1,0.9500000000000001,0.26,0.874,0.2860250104677112,0.8838220161453675,0.6723170740619613
13,1,0.9600000000000001,0.26,0.874,0.29793412869329094,1.0199397086583621,0.7244401324332119
13,1,0.97,0.26,0.874,0.18620066138253172,1.079302770548265,0.673392038114135
13,1,0.98,0.26,0.874,0.2311542676094519,1.0024779524652163,0.7113779378892362
13,1,0.99,0.26,0.874,0.15250241481833302,0.9434508339266356,0.6553309847282838
13,1,1,0.26,0.874,0.34251839625732977,1.024282230866569,1
14,1,0.01,0.26,0.874,0.2815117191086426,0.7347178899708857,0.16772338302234685
14,1,0.02,0.26,0.874,0.3432846279253,0.9957609002986212,0.20746891739907203
14,1,0.03,0.26,0.874,0.22346468332093755,0.5904175128385387,0.21354118530024452
14,1,0.04,0.26,0.874,0.38600375733182984,0.9699311929019451,0.2214440554065426
14,1,0.05,0.26,0.874,0.45951029701268964,0.8202667369858508,0.17492373688879786
14,1,0.060000000000000005,0.26,0.874,0.47011798243900343,0.8643410136609809,0.191648484099274
14,1,0.06999999999999999,0.26,0.874,0.10226484289880095,0.7595249366207586,0.3682830792745585
14,1,0.08,0.26,0.874,0.38631620526326893,0.9007020736001242,0.2595903165409995
14,1,0.09,0.26,0.874,0.3305529645532779,0.7976072399290686,0.27073081966737156
14,1,0.09999999999999999,0.26,0.874,0.34222639907322516,0.9599931234467312,0.3115726163925855
14,1,0.11,0.26,0.874,0.42200864314410413,0.8213299746246681,0.25366858124688546
14,1,0.12,0.26,0.874,0.4469749879768316,0.8624495084624316,0.2614308112163098
14,1,0.13,0.26,0.874,0.34873832821106376,0.949806960161906,0.32861989681965786
14,1,0.14,0.26,0.874,0.26047662406923416,0.9222355533749356,0.3649843404786992
14,1,0.15000000000000002,0.26,0.874,0.3933007851263183,0.6245966477348265,0.2399654098679106
14,1,0.16,0.26,0.874,0.3338835360836665,0.8659914293670747,0.33235890520419187
14,1,0.17,0.26,0.874,0.29342775437474317,0.853167612221275,0.3488572006445262
14,1,0.18000000000000002,0.26,0.874,0.22554354464224474,0.6348920828692226,0.31081697709803974
14,1,0.19,0.26,0.874,0.29986149136688756,0.6912677390519517,0.30916406408494734
14,1,0.2,0.26,0.874,0.35171781525729795,0.8045540189139109,0.33069317780814067
14,1,0.21000000000000002,0.26,0.874,0.3461948170301747,0.661937573276038,0.2949908714890675
14,1,0.22,0.26,0.874,0.5175210889304834,0.9286061406503077,0.3253967286841938
14,1,0.23,0.26,0.874,0.23531254659100465,0.8414513600715391,0.38770775276026737
14,1,0.24000000000000002,0.26,0.874,0.2324452854773297,0.8341848315217191,0.3895426198629346
14,1,0.25,0.26,0.874,0.46533439515673525,0.8362309829875253,0.3340169469067354
14,1,0.26,0.26,0.874,0.29861745728052413,0.8813626131887061,0.39206731453311466
14,1,0.27,0.26,0.874,0.29217262840706404,0.6809934578742524,0.3374219648350573
14,1,0.28,0.26,0.874,0.5195468463008193,0.8227419654886227,0.3349669859676579
14,1,0.29000000000000004,0.26,0.874,0.3079455279802803,0.5135287220010962,0.28046043915061236
14,1,0.3,0.26,0.874,0.5303997589657665,0.8203722690330311,0.3435748602928564
14,1,0.31,0.26,0.874,0.343957971870408,0.9359874561196116,0.4154790051027858
14,1,0.32,0.26,0.874,0.28094333964372936,0.8792910465938859,0.4157107385416198
14,1,0.33,0.26,0.874,0.41207196186334905,0.8707337993941292,0.39406850236028906
14,1,0.34,0.26,0.874,0.3209747928051111,1.029535879559559,0.45418075117436196
14,1,0.35000000000000003,0.26,0.874,0.289286897708388,0.9048852181145606,0.43069231003401265
14,1,0.36000000000000004,0.26,0.874,0.37597516303706024,0.9994680504442259,0.44599778006259655
14,1,0.37,0.26,0.874,0.32735226985951643,0.8292844579081422,0.41061721526555384
14,1,0.38,0.26,0.874,0.3424128959896294,0.8864596774987425,0.4284575076249275
14,1,0.39,0.26,0.874,0.2571967035963591,0.9853509602307536,0.46759433202837275
14,1,0.4,0.26,0.874,0.5778758525189461,0.833464714283267,0.39736117951506666
14,1,0.41000000000000003,0.26,0.874,0.3169160842443916,0.8287386178076094,0.4247761478531494
14,1,0.42000000000000004,0.26,0.874,0.28344697254592977,0.7023316823637562,0.3905886227927726
14,1,0.43,0.26,0.874,0.3410889528546268,0.8719531617771272,0.4419736584234576
14,1,0.44,0.26,0.874,0.298501584405958,0.8194685253928172,0.43264036936994116
14,1,0.45,0.26,0.874,0.31043857717815027,0.7556924640672584,0.415222550398303
14,1,0.46,0.26,0.874,0.3559383660691122,0.713811788649776,0.4027047092256117
14,1,0.47000000000000003,0.26,0.874,0.2711693354468248,0.750345516928529,0.4207242604556358
14,1,0.48000000000000004,0.26,0.874,0.3228562174128689,0.8839908465970927,0.46278125751978877
14,1,0.49,0.26,0.874,0.4420944138407894,0.9153280494849437,0.47348517430053916
14,1,0.5,0.26,0.874,0.36330796970678886,0.8905117837227734,0.47104270462106734
14,1,0.51,0.26,0.874,0.48548639864227083,0.9141150999818225,0.4824130733194806
14,1,0.52,0.26,0.874,0.1498939962201189,0.6799892416089918,0.40765201206575563
14,1,0.53,0.26,0.874,0.3590364524006945,0.7730442035948935,0.4466333326277494
14,1,0.54,0.26,0.874,0.21834567278198047,0.8393368589633634,0.4650239602409816
14,1,0.55,0.26,0.874,0.20336863356227802,0.769641938759798,0.44496889861108474
14,1,0.56,0.26,0.874,0.2961313625843458,0.8556361596209451,0.4788889603764741
14,1,0.5700000000000001,0.26,0.874,0.41129665676392485,0.9098442860794862,0.5053604516803843
14,1,0.5800000000000001,0.26,0.874,0.4029433594690785,0.7608317419976541,0.46424024573470796
14,1,0.59,0.26,0.874,0.43698277012416087,0.8997323507029026,0.5133439932562638
14,1,0.6,0.26,0.874,0.3318767218936958,0.8831289866471067,0.5025700822691174
14,1,0.61,0.26,0.874,0.42927010446279634,0.8516097340753928,0.5078470673643071
14,1,0.62,0.26,0.874,0.34504989352161575,0.8309506157101696,0.49593350205950815
14,1,0.63,0.26,0.874,0.28163740312271174,0.8248343167225436,0.4893314745340439
14,1,0.64,0.26,0.874,0.22649104146403604,0.8018584634176467,0.4773883482068815
14,1,0.65,0.26,0.874,0.22023261438365477,0.7459833380195265,0.4609001470656717
14,1,0.66,0.26,0.874,0.3372007818906759,0.8798779276536082,0.5239045692373508
14,1,0.67,0.26,0.874,0.36917912314831464,0.9307689942727017,0.5472840281901613
14,1,0.68,0.26,0.874,0.3412459966068862,0.6867010354370906,0.4703760748229799
14,1,0.6900000000000001,0.26,0.874,0.29619620234001093,0.9552899721775476,0.5476677792392165
14,1,0.7000000000000001,0.26,0.874,0.34933773617182684,0.8688572568812605,0.5387761523117418
14,1,0.7100000000000001,0.26,0.874,0.24365902968301978,0.9343675867947341,0.537500210993932
14,1,0.72,0.26,0.874,0.2869360037178073,0.8174195029571678,0.5173423383722561
14,1,0.73,0.26,0.874,0.14777925241485856,0.8225107906633307,0.4879000887368247
14,1,0.74,0.26,0.874,0.39323015293470664,1.041278030002651,0.6110564693945209
14,1,0.75,0.26,0.874,0.33079945270495725,0.8434637362214332,0.5481458558137635
14,1,0.76,0.26,0.874,0.46819947706626786,0.7782161818679386,0.5717348982987154
14,1,0.77,0.26,0.874,0.1312810991054262,0.8036540536732877,0.4850149987524115
14,1,0.78,0.26,0.874,0.2620872691426711,0.9226193432803387,0.5624660567657563
14,1,0.79,0.26,0.874,0.20447497416406754,0.9427432114648493,0.5527907037381143
14,1,0.8,0.26,0.874,0.20259401025582494,0.8760981281926629,0.5370762586766448
14,1,0.81,0.26,0.874,0.39489704963908806,0.7303063803558321,0.5642216938294121
14,1,0.8200000000000001,0.26,0.874,0.3263649753636881,0.8396402949254111,0.579348869307587
14,1,0.8300000000000001,0.26,0.874,0.23715334198949503,0.8223186639338607,0.5449804443747609
14,1,0.8400000000000001,0.26,0.874,0.3638393305697284,0.9988763774082677,0.6461604621719023
14,1,0.85,0.26,0.874,0.09401791852748848,0.7915647353253212,0.4823423376762639
14,1,0.86,0.26,0.874,0.45252531360767867,0.7634183181152282,0.634487131221156
14,1,0.87,0.26,0.874,0.37936708213749165,0.9030024331104253,0.6500209158333439
14,1,0.88,0.26,0.874,0.12884021806216722,0.8337785397616907,0.5187206660467745
14,1,0.89,0.26,0.874,0.36751562421285244,0.8914361807504587,0.6577894239522643
14,1,0.9,0.26,0.874,0.4258060256509407,0.9218670450811922,0.7014552350044735
14,1,0.91,0.26,0.874,0.2742032823721652,0.6817885256571823,0.5625138094054943
14,1,0.92,0.26,0.874,0.35825276779765614,0.9727900664217117,0.7000194762582881
14,1,0.93,0.26,0.874,0.27937675383083177,0.6980035935270177,0.5897978693811745
14,1,0.9400000000000001,0.26,0.874,0.2619859624861709,0.8531734719713758,0.6369316501436009
14,1,0.9500000000000001,0.26,0.874,0.37876276312746976,1.0072881420346227,0.7544531754459624
14,1,0.9600000000000001,0.26,0.874,0.1650567801827672,0.6807790096088036,0.5349533436911097
14,1,0.97,0.26,0.874,0.28433562912777866,0.983303120787863,0.7254265182042321
14,1,0.98,0.26,0.874,0.3947488591750786,0.783643349037904,0.7845684082517522
14,1,0.99,0.26,0.874,0.269015352409287,0.8780161406773414,0.7513952421724603
14,1,1,0.26,0.874,0.29491344495115196,0.8434471207261696,1
15,1,0.01,0.26,0.874,0.4569463202091934,0.7044343328370568,0.07943246006366331
15,1,0.02,0.26,0.874,0.08687687342410866,1.0522242052860105,0.4286887650402495
15,1,0.03,0.26,0.874,0.5061355357633595,0.7391143902533259,0.11287752670671518
15,1,0.04,0.26,0.874,0.15352473473403158,0.6479446935397759,0.28457909740292625
15,1,0.05,0.26,0.874,0.49457692986941704,0.8676158639690367,0.16822525139964284
15,1,0.060000000000000005,0.26,0.874,0.22630170411676914,0.6583900680464226,0.2610275187208554
15,1,0.06999999999999999,0.26,0.874,0.3041386634607941,0.7544109814171841,0.25568269403091826
15,1,0.08,0.26,0.874,0.2832661552123384,0.8082220929653048,0.28807480737804114
15,1,0.09,0.26,0.874,0.2204301773685441,0.8489562881243541,0.3376593310982127
15,1,0.09999999999999999,0.26,0.874,0.2912659895038891,0.6159277441620408,0.2451585817655293
15,1,0.11,0.26,0.874,0.3214671684089803,0.7930149925227011,0.2882255443412914
15,1,0.12,0.26,0.874,0.23645495873715106,0.7987482294832926,0.33273753299421643
15,1,0.13,0.26,0.874,0.3182187032293405,0.7805930635232724,0.2988831347060208
15,1,0.14,0.26,0.874,0.3130311684566627,0.9536542941475862,0.35076087253045707
15,1,0.15000000000000002,0.26,0.874,0.28611604128877594,0.9124718820804117,0.35711793982624634
15,1,0.16,0.26,0.874,0.33554537358639275,0.751315460234589,0.3010420932976341
15,1,0.17,0.26,0.874,0.2577497444650308,0.7362877940975742,0.3285326354396537
15,1,0.18000000000000002,0.26,0.874,0.15977688186497463,0.75850701199552,0.37316082645845045
15,1,0.19,0.26,0.874,0.25380567594528103,0.6907537810284208,0.3234432509020313
15,1,0.2,0.26,0.874,0.37930860801598654,0.7707359397585091,0.31297597349670325
15,1,0.21000000000000002,0.26,0.874,0.2525114441995178,0.8056898971941208,0.36572169352485673
15,1,0.22,0.26,0.874,0.22884669474950814,0.8666607978686451,0.39346956653378085
15,1,0.23,0.26,0.874,0.388145825577619,0.7096191108698421,0.30745853795179473
15,1,0.24000000000000002,0.26,0.874,0.24615174001583134,0.41189179779906143,0.2367233011915395
15,1,0.25,0.26,0.874,0.2137307651059652,0.9208934913374899,0.4213538578923774
15,1,0.26,0.26,0.874,0.40451506718245933,0.6136378119965165,0.286701077405008
15,1,0.27,0.26,0.874,0.1157896811331158,0.7895548008108472,0.41303010065374524
15,1,0.28,0.26,0.874,0.3765121603351329,0.6576390000453292,0.3154631911829049
15,1,0.29000000000000004,0.26,0.874,0.3205266408598913,0.7862682980091034,0.3711114484995821
15,1,0.3,0.26,0.874,0.4194266068036252,0.6880701721241864,0.3253607101405758
15,1,0.31,0.26,0.874,0.331914149299685,0.7046698181011071,0.3507835412971726
15,1,0.32,0.26,0.874,0.153408514846058,0.8396830541699509,0.42791431858014717
15,1,0.33,0.26,0.874,0.2634287212001243,0.8098958165593577,0.4019357486476202
15,1,0.34,0.26,0.874,0.42327198521808623,0.7236057295299595,0.3533691149123344
15,1,0.35000000000000003,0.26,0.874,0.2794539261789958,0.5467513525200391,0.31501987677765764
15,1,0.36000000000000004,0.26,0.874,0.5139425652377774,0.808756827141245,0.37567160898400664
15,1,0.37,0.26,0.874,0.2345204259026647,0.6939956623597889,0.3798687660971111
15,1,0.38,0.26,0.874,0.24791348695117096,0.8464291217058034,0.42847044859958805
15,1,0.39,0.26,0.874,0.22621642895876726,0.6743571320446171,0.3786729214337455
15,1,0.4,0.26,0.874,0.21509092062746432,0.8162986691637233,0.42795812658956933
15,1,0.41000000000000003,0.26,0.874,0.30470760116397017,0.7090847175532835,0.38824785111378063
15,1,0.42000000000000004,0.26,0.874,0.37688766429465764,0.728884545862336,0.39224403522761764
15,1,0.43,0.26,0.874,0.39611583872651873,0.770189009375544,0.4078730614417039
15,1,0.44,0.26,0.874,0.41206624226569266,0.6914412737417333,0.3850064245800075
15,1,0.45,0.26,0.874,0.41956704994042926,0.7295262780772116,0.40141933237719923
15,1,0.46,0.26,0.874,0.40542619772511734,0.6535414894390202,0.3798096193884506
15,1,0.47000000000000003,0.26,0.874,0.3216111575938438,0.7192029508500154,0.4089636017948116
15,1,0.48000000000000004,0.26,0.874,0.19913319210201438,0.7431758592146193,0.4224407744341161
15,1,0.49,0.26,0.874,0.1344437767146586,0.6020318204268469,0.37453187759168144
15,1,0.5,0.26,0.874,0.4789307800840226,0.7427986636624934,0.4262102554643353
15,1,0.51,0.26,0.874,0.22299205812283593,0.8834609890536571,0.4712848147267518
15,1,0.52,0.26,0.874,0.44759392591482305,0.7479578232709161,0.43669602145387926
15,1,0.53,0.26,0.874,0.24621061911047937,0.6979988302241885,0.41825107439040343
15,1,0.54,0.26,0.874,0.41592683454041135,0.8138422122183654,0.46523171108443545
15,1,0.55,0.26,0.874,0.1645267001125562,0.9744263554978343,0.5017773307305758
15,1,0.56,0.26,0.874,0.39335616892601394,0.7476192120155742,0.4511565318038913
15,1,0.5700000000000001,0.26,0.874,0.29169888749743045,0.7801188189416667,0.45857185327271505
15,1,0.5800000000000001,0.26,0.874,0.3155423853433452,0.7929253507364653,0.4675015031061337
15,1,0.59,0.26,0.874,0.3550978472043075,0.8462244393604159,0.4905692840991079
15,1,0.6,0.26,0.874,0.2854319729839982,0.8812792006486085,0.4973380041184129
15,1,0.61,0.26,0.874,0.11144966853663393,0.6359081655012526,0.4006281928120474
15,1,0.62,0.26,0.874,0.15465300599007586,0.8559932710249607,0.480064908436017
15,1,0.63,0.26,0.874,0.1389783418820952,0.7611522397013124,0.4504246019724034
15,1,0.64,0.26,0.874,0.32580028510093406,0.9040337696355514,0.5216278056873808
15,1,0.65,0.26,0.874,0.193521402446267,0.7332481278474356,0.45252499993601863
15,1,0.66,0.26,0.874,0.3646456662623226,0.689910418238735,0.4677134483720553
15,1,0.67,0.26,0.874,0.3301399833361215,0.5956423134315437,0.4293962804783208
15,1,0.68,0.26,0.874,0.15688900903777875,0.8602648423485416,0.49193658168772486
15,1,0.6900000000000001,0.26,0.874,0.2567597852323885,0.8652381340848017,0.5151673324539636
15,1,0.7000000000000001,0.26,0.874,0.5046543174755452,0.7596918547125682,0.5381134569107898
15,1,0.7100000000000001,0.26,0.874,0.28816601200200254,0.5970466471918375,0.4359191547511498
15,1,0.72,0.26,0.874,0.305461186194805,0.7122521117895348,0.48729599049904043
15,1,0.73,0.26,0.874,0.4411145790709814,0.924719011194175,0.5891559359529916
15,1,0.74,0.26,0.874,0.26788705658348655,0.7843718840633113,0.5093312685304748
15,1,0.75,0.26,0.874,0.24563056224027827,0.7922099179560284,0.5092299213185787
15,1,0.76,0.26,0.874,0.14848661094305193,0.7421336278722038,0.46827555316295605
15,1,0.77,0.26,0.874,0.18652731563718714,0.6623831229203853,0.45350270858003866
15,1,0.78,0.26,0.874,0.519171872728877,0.7457537605591538,0.589945133818207
15,1,0.79,0.26,0.874,0.2193978657474236,0.7273852632115454,0.4930971391312305
15,1,0.8,0.26,0.874,0.3449858016239603,0.5601756146573322,0.474708335372817
15,1,0.81,0.26,0.874,0.19521056297536998,0.6959172577730799,0.48014364698089945
15,1,0.8200000000000001,0.26,0.874,0.49538681735975454,0.9121750250511965,0.659093051282401
15,1,0.8300000000000001,0.26,0.874,0.13424335428029296,0.7136296851600739,0.46890737746208394
15,1,0.8400000000000001,0.26,0.874,0.3907633953173677,0.737332307578978,0.5849817699686952
15,1,0.85,0.26,0.874,0.22245287630930916,0.733929864249776,0.5191219657988959
15,1,0.86,0.26,0.874,0.3321027971188362,0.7491857712463141,0.5778843845059815
15,1,0.87,0.26,0.874,0.2355391791808609,0.6171991012902086,0.4912975418247002
15,1,0.88,0.26,0.874,0.3832628284667874,0.8372471275881667,0.6424441750718908
15,1,0.89,0.26,0.874,0.4665861257733766,0.7349748910059616,0.6609637237327521
15,1,0.9,0.26,0.874,0.3821610778843147,0.8176582152939229,0.6543878109847902
15,1,0.91,0.26,0.874,0.4615151829665825,0.5211156744314425,0.6025243510818888
15,1,0.92,0.26,0.874,0.3968038888244988,0.6567032150050865,0.6338129733159634
15,1,0.93,0.26,0.874,0.31488287642930957,0.8551201682837161,0.6588089296987163
15,1,0.9400000000000001,0.26,0.874,0.49399239265110695,0.6966847744344676,0.730628820178232
15,1,0.9500000000000001,0.26,0.874,0.385063095889074,0.6586965406876051,0.671792273147987
15,1,0.9600000000000001,0.26,0.874,0.20733102530726782,0.5373016855784921,0.509427286394887
15,1,0.97,0.26,0.874,0.1506954744630677,0.675332044853266,0.5327733308868141
15,1,0.98,0.26,0.874,0.2814281228763075,0.8739699541916446,0.7232335921360681
15,1,0.99,0.26,0.874,0.22372472883919223,0.8078407093902709,0.6930998369382586
15,1,1,0.26,0.874,0.3279607912038049,0.9089859411709276,1
16,1,0.01,0.26,0.874,0.03488609563444378,0.7524854121884107,0.3906265144823539
16,1,0.02,0.26,0.874,0.2788070881734257,0.8833921835457244,0.22986863457428186
16,1,0.03,0.26,0.874,0.1847992553907103,0.7591344653377422,0.285374392085832
16,1,0.04,0.26,0.874,0.2288955194616876,0.8028518741357201,0.279483042696845
16,1,0.05,0.26,0.874,0.10557157121780514,0.8429080382133217,0.38183980784044114
16,1,0.060000000000000005,0.26,0.874,0.2547428977655326,0.764437990152419,0.27497051535228867
16,1,0.06999999999999999,0.26,0.874,0.26822050389855234,0.7218365341834547,0.2650742122667858
16,1,0.08,0.26,0.874,0.30264722338879535,0.9219845563711198,0.3056795313080872
16,1,0.09,0.26,0.874,0.14601563592863653,0.6960931469176236,0.33179035149408903
16,1,0.09999999999999999,0.26,0.874,0.2439416091182849,0.8835184457568843,0.34077609151677757
16,1,0.11,0.26,0.874,0.25698658618943204,0.7210139476253238,0.2964231294909941
16,1,0.12,0.26,0.874,0.15522305972436629,0.9188758622580596,0.40278473789344094
16,1,0.13,0.26,0.874,0.13899779724832137,0.7147139056927914,0.35432035155649183
16,1,0.14,0.26,0.874,0.20081590917934497,0.6837765443280879,0.32198527105313035
16,1,0.15000000000000002,0.26,0.874,0.1438489708328881,0.6763456480446424,0.34511734064151967
16,1,0.16,0.26,0.874,0.3305461204464008,0.7784825622414449,0.3103401513610082
16,1,0.17,0.26,0.874,0.2679770292251852,0.807751153493144,0.3456053868308243
16,1,0.18000000000000002,0.26,0.874,0.07795518831933311,0.5829421905654028,0.3412172573287151
16,1,0.19,0.26,0.874,0.20316399103296157,0.8911465787095489,0.3989513958111049
16,1,0.2,0.26,0.874,0.27517409339653054,0.817131747550173,0.35814436915695286
16,1,0.21000000000000002,0.26,0.874,0.15926773875301292,0.8505104164081853,0.4078316519570966
